BS_Tilt,BS_Azimuth,BS_Height,Distance,UE_Azimuth,UE_Tilt,LOS,Indoor_Path,Outdoor_Path,RSRP
0.0,152.0,29.0,1398.4,268.65,-0.18439,0.0,100.59,1293.8,-105.77
0.0,72.0,35.0,1818.9,348.13,-0.14175,0.0,11.116,1807.3,-110.27
0.0,314.0,28.0,1441.6,331.18,0.099362,0.0,226.04,1214.5,-117.02
0.0,301.0,34.0,520.22,319.91,-2.3666,0.0,18.231,501.35,-104.21
0.0,309.0,32.0,593.98,314.59,-2.1693,0.0,99.399,493.71,-103.4
0.0,208.0,35.0,961.8,253.88,-1.1019,0.0,337.4,621.84,-115.59
0.0,301.0,34.0,813.5,11.559,-1.8658,0.0,35.4,777.86,-122.77
0.0,200.0,32.0,399.44,70.703,-8.1915,0.0,86.453,311.96,-89.149
0.0,201.0,35.0,345.64,18.383,-5.5359,0.0,24.058,321.42,-74.711
0.0,310.0,32.0,677.97,98.226,-3.7553,0.0,9.3094,666.79,-86.399
5.0,183.0,34.0,887.04,359.48,-1.5176,0.0,101.88,785.01,-107.02
0.0,58.0,28.0,487.65,8.7283,-4.0468,0.0,10.138,477.39,-93.774
0.0,58.0,28.0,621.18,333.31,-2.4428,0.0,58.449,562.32,-93.586
0.0,175.0,29.0,623.67,182.67,-3.5324,0.0,244.87,378.69,-118.09
0.0,306.0,32.0,1833.0,179.94,-2.1714,0.0,355.8,1476.9,-115.9
5.0,183.0,34.0,673.57,12.344,-2.5926,0.0,140.09,533.27,-111.02
1.0,297.0,29.0,1125.2,118.91,-2.7221,0.0,211.02,911.77,-83.524
0.0,58.0,32.0,844.09,359.19,-1.9338,0.0,143.69,700.26,-110.27
0.0,72.0,35.0,698.18,290.02,-1.7638,0.0,200.74,495.7,-101.96
0.0,314.0,28.0,1240.2,262.63,-0.66983,0.0,560.84,675.9,-125.34
0.0,57.0,37.0,24.698,338.63,-55.173,1.0,0.0,24.686,-59.399
0.0,200.0,32.0,1604.6,178.46,-2.3732,0.0,100.1,1504.2,-119.21
0.0,314.0,28.0,585.1,324.95,-2.5933,1.0,0.0,584.51,-95.586
0.0,301.0,34.0,1089.5,67.837,-2.8637,0.0,112.13,974.65,-97.524
0.0,306.0,32.0,323.62,266.46,-5.5595,0.0,61.439,261.26,-98.024
0.0,183.0,32.0,1682.9,26.809,-1.3786,0.0,333.24,1348.4,-111.96
0.0,152.0,29.0,1334.6,202.05,-1.6953,0.0,537.88,795.95,-124.9
0.0,42.0,29.0,994.21,225.33,-1.5844,0.0,24.618,968.03,-98.024
0.0,310.0,32.0,1088.5,328.79,-0.65793,0.0,265.86,821.74,-115.71
0.0,319.0,32.0,1336.7,81.785,-2.2491,0.0,159.24,1173.7,-111.71
0.0,44.0,29.0,965.55,26.247,-1.157,0.0,120.61,844.24,-104.02
0.0,201.0,35.0,859.27,353.65,-1.8331,0.0,188.99,670.12,-96.461
0.0,319.0,32.0,502.57,345.24,-3.2457,0.0,50.428,451.99,-103.84
0.0,179.0,32.0,829.09,235.47,-1.6236,0.0,262.48,564.92,-124.77
0.0,68.0,34.0,929.56,148.55,-3.7238,0.0,250.62,678.15,-119.46
0.0,41.6,32.0,574.71,300.54,-0.44861,0.0,9.4458,564.05,-109.71
5.0,183.0,34.0,996.43,83.488,-3.2453,0.0,226.77,766.85,-110.02
1.0,297.0,29.0,933.6,125.19,-3.1574,0.0,275.91,655.91,-92.586
0.0,58.0,28.0,662.66,28.383,-3.3251,1.0,0.0,662.12,-93.774
0.0,309.0,32.0,1150.3,261.95,-0.52298,0.0,354.78,792.32,-124.34
0.0,179.0,32.0,763.45,240.58,-1.5381,0.0,229.96,531.78,-121.02
6.0,299.0,35.0,559.13,332.29,-2.8157,0.0,137.14,421.59,-109.09
0.0,314.3,32.0,1402.5,161.11,-2.1437,0.0,337.34,1064.6,-106.46
0.0,310.0,32.0,895.67,47.941,-2.5252,0.0,18.279,875.88,-105.34
0.0,72.0,35.0,1769.3,293.87,0.30763,1.0,0.0,1765.2,-98.899
0.0,314.3,32.0,876.3,208.79,-2.3199,0.0,227.27,648.31,-103.21
0.0,175.0,29.0,1023.9,139.28,-2.991,0.0,250.48,772.15,-116.15
0.0,183.0,32.0,1221.4,76.988,-2.4145,0.0,381.74,836.29,-115.71
0.0,314.3,32.0,842.76,148.69,-3.2937,0.0,8.41,833.64,-96.836
1.0,297.0,29.0,1418.6,132.31,-2.3614,0.0,220.76,1195.6,-108.09
0.0,314.3,32.0,134.71,71.834,-16.733,1.0,0.0,134.36,-74.836
0.0,41.6,32.0,1286.1,189.08,-1.8036,0.0,53.575,1232.2,-113.02
0.0,68.0,34.0,992.69,357.86,-1.1253,0.0,12.736,979.79,-97.711
0.0,152.0,29.0,356.07,288.33,-4.736,0.0,80.277,274.89,-80.586
0.0,208.0,35.0,1513.2,15.8,-1.3061,0.0,14.252,1498.3,-98.774
2.0,180.0,28.0,380.79,66.801,-5.9222,0.0,90.47,289.38,-84.586
0.0,200.0,32.0,761.16,63.3,-4.8436,0.0,84.163,675.22,-94.086
0.0,201.0,35.0,1225.2,284.9,-0.39749,0.0,578.41,643.54,-127.84
2.0,197.0,32.0,87.0,43.603,-21.631,0.0,11.261,75.61,-67.711
2.0,180.0,28.0,549.01,318.47,-2.9716,0.0,10.612,537.69,-87.274
0.0,183.0,32.0,1292.4,41.895,-2.0606,0.0,462.0,828.55,-111.52
1.0,297.0,29.0,650.16,288.38,-1.3657,1.0,0.0,648.51,-105.77
0.0,58.0,32.0,1352.1,0.7204,-0.82626,0.0,126.54,1225.3,-132.09
0.0,68.0,34.0,585.07,152.3,-5.1276,0.0,18.271,566.39,-102.15
0.0,58.0,28.0,858.49,324.63,-1.3679,0.0,249.84,607.78,-113.46
0.0,44.0,29.0,1115.5,54.928,-2.5919,1.0,0.0,1113.3,-101.96
2.0,197.0,32.0,911.27,37.599,-2.3564,0.0,339.93,570.24,-105.59
0.0,306.0,32.0,1525.5,185.3,-2.3086,1.0,0.0,1525.2,-115.9
0.0,55.0,32.0,733.26,290.68,-0.97662,0.0,252.27,479.18,-101.52
0.0,152.0,29.0,402.1,324.41,-4.6209,0.0,24.283,377.41,-68.086
0.0,282.0,29.0,1366.0,252.67,-0.31458,0.0,47.311,1315.1,-112.27
0.0,175.0,29.0,418.01,285.4,-3.2177,0.0,22.131,394.78,-80.899
2.0,180.0,28.0,818.14,29.51,-2.6942,0.0,350.18,467.26,-82.399
0.0,58.0,32.0,1942.0,359.91,0.073759,0.0,183.88,1757.8,-127.21
0.0,314.3,32.0,357.15,259.35,-3.1252,0.0,71.582,284.58,-100.77
2.0,180.0,28.0,1121.8,19.259,-1.8636,0.0,284.91,836.32,-105.27
2.0,180.0,28.0,999.3,341.93,-1.4044,0.0,286.08,712.83,-101.46
0.0,42.0,29.0,1531.7,255.52,-0.018707,0.0,141.82,1385.7,-91.899
0.0,55.0,32.0,786.67,338.92,-1.4927,0.0,179.89,606.4,-108.77
0.0,44.0,29.0,477.62,47.121,-4.3701,0.0,51.612,425.22,-103.15
0.0,208.0,35.0,1090.0,286.14,-0.34167,0.0,190.71,896.41,-129.21
0.0,314.0,28.0,992.67,350.14,-1.7599,0.0,328.67,663.78,-122.52
0.0,179.0,32.0,900.0,236.33,-1.3685,0.0,135.81,762.33,-126.27
0.0,41.6,32.0,1105.9,212.86,-1.528,1.0,0.0,1104.8,-95.836
6.0,299.0,35.0,638.04,32.519,-3.1846,1.0,0.0,637.41,-102.46
0.0,314.0,28.0,1438.0,0.0,-1.1354,0.0,313.03,1124.7,-101.46
0.0,55.0,32.0,859.74,308.48,-0.56644,0.0,260.23,598.0,-113.77
0.0,175.0,29.0,1133.7,97.094,-2.7523,0.0,141.02,989.49,-122.59
0.0,183.0,32.0,1211.5,333.69,-0.40198,0.0,167.93,1042.8,-109.21
2.0,197.0,32.0,1045.9,303.81,-0.24652,0.0,100.18,943.65,-111.65
0.0,183.0,32.0,1275.6,348.28,-0.33688,0.0,86.065,1189.2,-99.274
0.0,42.0,29.0,1092.0,249.97,-0.81317,0.0,21.882,1067.4,-87.711
0.0,41.6,32.0,1201.7,186.5,-1.9302,0.0,496.56,704.91,-104.34
5.0,183.0,34.0,1262.3,87.367,-2.7892,0.0,104.03,1154.7,-101.21
5.0,183.0,34.0,1725.0,52.964,-1.9755,0.0,112.32,1609.4,-120.27
0.0,282.0,29.0,861.18,171.18,-2.8917,0.0,233.15,627.85,-99.336
0.0,42.0,29.0,1079.5,266.07,-0.66339,0.0,268.69,807.79,-103.09
0.0,152.0,29.0,1440.0,272.99,-0.099487,0.0,282.34,1153.5,-120.34
0.0,314.0,28.0,732.46,311.57,-1.9939,0.0,339.86,391.42,-109.52
0.0,314.0,28.0,982.56,252.1,-1.4284,0.0,168.74,811.25,-125.52
0.0,310.0,32.0,627.57,41.641,-3.2376,0.0,220.49,406.21,-106.77
0.0,152.0,29.0,977.18,164.14,-2.6074,0.0,125.04,851.81,-111.02
5.0,183.0,34.0,734.46,131.74,-4.3214,1.0,0.0,733.27,-109.59
0.0,208.0,35.0,903.7,256.3,-1.1728,0.0,11.185,890.06,-96.649
0.0,319.0,32.0,471.4,242.73,-3.823,0.0,86.382,383.92,-101.71
0.0,314.3,32.0,624.65,209.44,-3.3441,0.0,108.59,515.53,-100.84
5.0,183.0,34.0,1408.3,84.172,-2.5818,0.0,227.23,1177.1,-114.09
0.0,55.0,32.0,188.1,1.828,-10.099,0.0,56.057,132.01,-93.899
6.0,299.0,35.0,463.91,12.448,-4.1303,1.0,0.0,463.76,-99.836
0.0,301.0,34.0,943.35,112.11,-3.6091,0.0,167.47,773.59,-97.961
0.0,200.0,32.0,1362.8,147.86,-3.0032,0.0,141.15,1220.5,-117.46
2.0,180.0,28.0,966.92,294.05,-1.0369,0.0,198.64,765.99,-102.77
2.0,197.0,32.0,396.35,284.91,-3.969,0.0,26.871,368.43,-97.399
0.0,58.0,32.0,1584.0,21.674,-1.32,0.0,523.43,1059.7,-115.71
0.0,179.0,32.0,829.18,252.09,-1.0709,0.0,289.48,537.53,-111.96
6.0,299.0,35.0,1890.7,343.31,0.19698,0.0,189.0,1701.0,-128.09
0.0,306.0,32.0,1706.5,204.0,-1.7957,0.0,181.68,1523.7,-115.9
0.0,68.0,34.0,554.16,207.4,-3.9742,0.0,140.5,413.23,-89.649
0.0,179.0,32.0,964.82,165.72,-2.7,0.0,5.6023,958.92,-111.46
0.0,44.0,29.0,608.04,69.091,-4.092,0.0,72.682,533.82,-105.4
0.0,314.3,32.0,223.11,1.7979,-6.2666,0.0,25.39,197.68,-86.274
0.0,152.0,29.0,804.41,142.83,-3.1664,0.0,168.7,634.83,-109.71
0.0,68.0,34.0,1049.3,117.59,-3.4086,0.0,396.8,650.2,-110.15
0.0,68.0,34.0,1464.3,27.405,-0.88031,1.0,0.0,1463.2,-101.59
0.0,179.0,32.0,515.23,99.609,-5.2673,0.0,26.304,487.51,-91.024
0.0,42.0,29.0,1010.5,6.9914,-1.8987,0.0,177.26,833.04,-126.34
0.0,306.0,32.0,674.05,162.83,-4.9602,0.0,93.688,580.11,-87.586
0.0,58.0,32.0,892.71,338.93,-1.4438,0.0,115.16,777.12,-109.84
0.0,57.0,37.0,271.9,51.571,-7.6457,1.0,0.0,271.4,-88.024
0.0,306.0,32.0,203.04,218.0,-11.281,0.0,35.466,167.32,-80.836
0.0,201.0,35.0,843.78,14.201,-2.2736,0.0,0.94245,842.55,-92.899
0.0,58.0,32.0,1547.9,20.062,-1.3508,0.0,655.12,892.02,-133.59
0.0,310.0,32.0,1100.0,66.931,-2.2127,0.0,204.57,892.67,-115.65
0.0,68.0,34.0,411.3,40.662,-6.0373,0.0,84.565,326.18,-100.71
0.0,152.0,29.0,656.25,235.68,-2.7481,0.0,64.598,590.32,-114.84
0.0,282.0,29.0,1308.2,192.13,-1.8607,0.0,441.86,865.97,-129.09
0.0,58.0,28.0,937.78,317.46,-0.94693,0.0,45.134,891.39,-106.46
0.0,314.0,28.0,202.14,63.562,-10.51,0.0,48.197,153.47,-90.461
0.0,57.0,37.0,449.44,85.406,-5.2755,0.0,15.534,432.64,-93.586
0.0,314.0,28.0,323.15,225.13,-6.0939,0.0,33.377,289.27,-96.024
1.0,297.0,29.0,845.02,28.87,-1.6607,0.0,253.51,590.82,-111.46
0.0,282.0,29.0,1188.2,271.06,-0.4581,0.0,306.56,878.27,-123.21
0.0,152.0,29.0,883.86,154.54,-2.8823,0.0,211.59,671.71,-120.65
0.0,44.0,29.0,1147.0,54.689,-2.5209,1.0,0.0,1144.7,-102.21
0.0,201.0,35.0,1269.4,321.4,-0.33853,0.0,208.64,1059.3,-110.46
0.0,44.0,29.0,1008.0,89.602,-2.9814,0.0,329.31,675.85,-120.27
0.0,301.0,34.0,1186.3,30.608,-1.6176,0.0,245.58,939.62,-103.09
0.0,183.0,32.0,476.05,289.77,-2.5859,0.0,109.96,364.9,-87.711
0.0,314.3,32.0,639.7,267.31,-1.0299,0.0,135.05,502.84,-119.46
5.0,183.0,34.0,1439.8,36.528,-1.651,0.0,101.92,1336.2,-124.15
0.0,152.0,29.0,405.4,2.5448,-5.2849,1.0,0.0,405.33,-68.086
0.0,44.0,29.0,486.14,350.89,-2.0616,0.0,33.013,453.02,-97.086
0.0,57.0,37.0,953.52,9.6599,-2.0721,0.0,5.5531,947.72,-114.46
0.0,44.0,29.0,574.73,47.539,-3.9316,1.0,0.0,573.77,-101.71
5.0,183.0,34.0,1139.9,77.073,-2.9379,0.0,48.736,1088.0,-108.77
0.0,306.0,32.0,1691.0,208.5,-1.609,0.0,291.71,1397.9,-125.46
0.0,314.0,28.0,1131.8,3.2416,-1.7459,0.0,122.19,1009.4,-109.09
0.0,57.0,37.0,1062.4,22.993,-2.0754,0.0,144.29,917.47,-115.65
0.0,208.0,35.0,812.27,36.136,-2.8544,0.0,400.44,410.9,-87.649
0.0,68.0,34.0,226.55,22.036,-9.1524,1.0,0.0,226.42,-83.524
6.0,299.0,35.0,1360.5,267.35,-0.52643,1.0,0.0,1356.6,-100.77
0.0,319.0,32.0,1101.2,61.527,-2.5218,0.0,73.808,1024.9,-118.21
0.0,183.0,32.0,1341.8,47.295,-2.0275,0.0,130.1,1209.4,-111.59
0.0,183.0,32.0,972.55,46.375,-2.4434,0.0,291.37,679.61,-109.96
0.0,301.0,34.0,1536.7,98.947,-2.4407,0.0,245.1,1287.4,-107.4
1.0,297.0,29.0,523.42,289.3,-2.2429,1.0,0.0,522.1,-98.774
0.0,314.0,28.0,1246.0,259.22,-0.7587,0.0,332.35,910.18,-127.34
0.0,57.0,37.0,1167.8,304.53,-0.36798,0.0,56.578,1108.9,-94.399
0.0,310.0,32.0,862.29,56.015,-2.6228,0.0,191.68,668.84,-111.21
0.0,306.0,32.0,473.44,236.11,-4.2882,1.0,0.0,472.47,-90.336
0.0,314.3,32.0,341.25,129.05,-7.2645,0.0,6.7531,333.9,-70.899
1.0,297.0,29.0,1147.5,68.69,-2.6197,0.0,262.86,881.7,-99.274
0.0,57.0,37.0,1319.2,8.4126,-1.1942,0.0,155.87,1163.0,-111.84
1.0,297.0,29.0,611.12,8.7533,-1.9213,0.0,204.58,406.39,-108.02
0.0,183.0,32.0,1272.4,62.73,-2.2728,0.0,353.73,915.73,-117.65
0.0,319.0,32.0,1359.6,24.416,-1.5799,0.0,154.1,1204.6,-124.65
0.0,179.0,32.0,970.58,154.36,-2.8607,0.0,58.998,910.97,-109.4
0.0,201.0,35.0,1373.1,344.02,-0.85538,0.0,338.91,1033.7,-88.336
0.0,201.0,35.0,1328.6,285.05,-0.23718,0.0,83.752,1241.3,-116.59
2.0,180.0,28.0,904.62,247.38,-1.6779,0.0,296.67,605.7,-111.46
0.0,152.0,29.0,1116.9,283.51,-0.17953,0.0,316.49,797.45,-109.27
1.0,297.0,29.0,731.88,44.502,-3.2454,0.0,205.45,525.31,-106.09
0.0,201.0,35.0,1706.3,358.86,-0.85617,0.0,261.14,1444.9,-107.09
1.0,297.0,29.0,376.46,173.44,-5.8392,0.0,13.67,362.72,-79.211
0.0,58.0,28.0,598.47,330.14,-2.5354,0.0,258.06,339.94,-105.15
0.0,55.0,32.0,1363.5,48.806,-2.0372,0.0,371.69,989.43,-122.34
0.0,309.0,32.0,768.77,161.97,-3.3129,0.0,340.06,428.4,-87.149
0.0,314.3,32.0,1009.7,230.22,-1.2198,0.0,285.33,722.55,-127.65
0.0,183.0,32.0,1112.1,89.073,-2.6513,0.0,319.48,789.5,-121.71
0.0,55.0,32.0,343.58,150.15,-7.0516,0.0,98.235,245.07,-94.649
0.0,310.0,32.0,1053.9,344.59,-0.89697,0.0,240.38,813.15,-112.02
0.0,319.0,32.0,877.67,324.55,-1.077,0.0,226.07,650.71,-115.4
0.0,41.6,32.0,1247.0,210.45,-1.447,1.0,0.0,1245.9,-86.774
0.0,58.0,28.0,1338.4,8.118,-1.4338,0.0,127.18,1210.9,-127.21
6.0,299.0,35.0,949.07,12.66,-1.9613,0.0,233.92,714.86,-112.52
0.0,68.0,34.0,911.69,10.299,-1.5393,0.0,219.75,691.7,-96.774
0.0,314.3,32.0,152.64,328.39,-9.1185,0.0,31.338,121.17,-85.461
0.0,208.0,35.0,504.52,124.26,-4.9279,0.0,155.42,348.12,-108.65
2.0,180.0,28.0,1106.0,331.72,-0.69931,1.0,0.0,1105.2,-106.34
0.0,152.0,29.0,958.42,333.94,-0.14944,0.0,208.61,749.19,-95.711
0.0,179.0,32.0,766.78,150.29,-3.4703,0.0,181.19,584.99,-117.65
1.0,297.0,29.0,258.44,47.98,-7.3856,1.0,0.0,258.01,-74.149
0.0,208.0,35.0,751.02,89.542,-3.391,0.0,11.486,737.4,-96.336
0.0,282.0,29.0,954.76,267.72,-0.81009,0.0,180.99,771.06,-118.34
0.0,314.0,28.0,1136.9,254.96,-1.1337,0.0,545.33,588.55,-126.4
0.0,319.0,32.0,1236.7,344.72,-0.34744,0.0,151.96,1084.4,-127.46
0.0,301.0,34.0,1870.7,38.401,-1.6076,0.0,601.35,1267.0,-129.09
1.0,297.0,29.0,418.88,96.718,-5.9289,0.0,27.229,390.48,-74.899
0.0,175.0,29.0,718.23,354.57,-0.99707,0.0,187.73,530.37,-100.15
0.0,58.0,28.0,1052.5,238.56,-1.6599,0.0,467.82,582.44,-94.086
2.0,180.0,28.0,968.6,276.16,-0.97592,0.0,22.584,943.3,-97.461
0.0,59.0,32.0,1613.3,197.57,-2.0768,0.0,390.66,1221.9,-108.71
0.0,201.0,35.0,886.49,339.81,-1.4539,0.0,12.507,873.58,-89.211
0.0,55.0,32.0,759.27,40.888,-2.9028,0.0,195.37,562.87,-117.71
0.0,58.0,28.0,1541.3,6.295,-1.1708,0.0,304.53,1236.4,-120.59
0.0,152.0,29.0,344.73,31.477,-6.5367,0.0,67.175,277.23,-80.836
0.0,282.0,29.0,715.16,268.8,-1.4818,0.0,13.206,699.92,-98.086
0.0,200.0,32.0,601.4,183.91,-5.1781,0.0,178.84,422.45,-119.59
0.0,306.0,32.0,1590.3,161.83,-2.6461,0.0,39.98,1549.7,-98.336
0.0,183.0,32.0,148.61,331.02,-11.968,0.0,13.222,135.27,-61.586
0.0,183.0,32.0,1040.8,52.613,-2.5031,0.0,191.35,847.51,-105.84
0.0,319.0,32.0,376.11,268.63,-4.3334,0.0,19.497,355.54,-95.836
0.0,314.0,28.0,1650.7,354.47,-0.53799,1.0,0.0,1650.4,-102.71
0.0,175.0,29.0,344.06,28.278,-4.7352,0.0,49.854,293.93,-78.711
0.0,183.0,32.0,1177.1,25.89,-1.9219,0.0,148.82,1027.5,-105.84
0.0,44.0,29.0,740.23,112.48,-3.7487,0.0,179.28,559.16,-117.34
0.0,309.0,32.0,797.98,257.48,-1.4716,0.0,167.01,628.78,-110.71
0.0,310.0,32.0,960.77,17.756,-1.7587,0.0,398.54,561.8,-129.02
0.0,72.0,35.0,1583.1,308.85,-0.018097,0.0,282.64,1297.7,-114.09
0.0,152.0,29.0,454.27,155.69,-5.2197,0.0,27.635,426.37,-99.586
0.0,200.0,32.0,1277.7,196.83,-2.3976,0.0,8.5975,1268.6,-103.46
0.0,72.0,35.0,1500.1,281.11,-0.057281,0.0,385.61,1110.4,-111.15
2.0,180.0,28.0,158.42,241.33,-11.94,0.0,9.0321,149.03,-79.961
0.0,310.0,32.0,1969.4,13.747,-0.85818,0.0,519.48,1449.3,-127.9
0.0,179.0,32.0,1532.5,211.12,-1.2523,0.0,403.71,1127.4,-126.27
0.0,175.0,29.0,637.91,70.685,-3.9904,0.0,211.08,425.18,-99.899
0.0,282.0,29.0,515.91,121.69,-4.8196,1.0,0.0,514.85,-70.086
0.0,314.3,32.0,577.6,265.73,-1.3389,0.0,47.757,528.21,-114.59
0.0,301.0,34.0,1327.3,102.66,-2.7821,0.0,307.57,1016.2,-104.09
0.0,42.0,29.0,420.9,231.85,-4.28,0.0,204.3,215.81,-80.086
0.0,175.0,29.0,961.52,187.17,-2.5904,0.0,309.71,651.59,-112.15
0.0,200.0,32.0,1379.9,145.78,-2.9662,0.0,49.422,1329.1,-114.4
0.0,58.0,28.0,491.53,226.07,-4.015,0.0,162.27,328.47,-89.961
0.0,201.0,35.0,600.58,19.25,-3.2877,0.0,38.728,561.56,-80.024
0.0,44.0,29.0,949.16,73.914,-3.0455,0.0,63.069,883.57,-107.77
5.0,183.0,34.0,1588.7,81.676,-2.3248,1.0,0.0,1584.3,-100.46
0.0,208.0,35.0,310.79,148.15,-7.0616,0.0,57.894,252.63,-95.274
6.0,299.0,35.0,139.03,35.633,-13.936,1.0,0.0,138.88,-71.274
0.0,314.0,28.0,1649.8,4.7983,-1.0591,0.0,89.655,1559.8,-114.77
0.0,319.0,32.0,963.51,39.356,-2.3476,0.0,230.59,731.68,-124.21
0.0,179.0,32.0,450.36,242.92,-2.7332,0.0,29.4,419.91,-102.71
0.0,282.0,29.0,541.5,24.435,-4.0668,0.0,95.556,445.59,-106.65
0.0,183.0,32.0,1053.4,4.6281,-1.0605,0.0,251.42,801.81,-95.961
0.0,179.0,32.0,526.49,234.2,-2.4471,0.0,200.54,324.91,-118.27
1.0,297.0,29.0,602.21,88.478,-4.1315,0.0,195.77,404.73,-95.274
0.0,319.0,32.0,1109.6,62.696,-2.5542,0.0,422.44,684.62,-120.4
0.0,42.0,29.0,877.6,345.08,-1.0771,0.0,139.51,737.81,-106.96
0.0,58.0,28.0,1151.9,290.21,-0.52225,0.0,281.25,867.82,-115.71
0.0,68.0,34.0,249.43,50.694,-9.2228,1.0,0.0,248.97,-83.899
0.0,179.0,32.0,1530.1,216.12,-1.0296,0.0,82.847,1445.5,-125.84
0.0,301.0,34.0,1144.4,84.434,-2.9763,0.0,246.68,894.49,-94.149
0.0,57.0,37.0,1179.0,28.913,-1.8704,0.0,156.29,1021.7,-117.15
0.0,152.0,29.0,700.2,262.37,-1.8405,0.0,182.07,516.16,-110.52
0.0,44.0,29.0,587.21,336.62,-1.4145,0.0,66.736,520.15,-104.52
2.0,180.0,28.0,922.36,332.21,-1.2732,0.0,247.21,674.5,-111.15
0.0,309.0,32.0,342.3,114.69,-6.7477,0.0,85.375,256.13,-74.899
6.0,299.0,35.0,1028.6,264.03,-1.1974,0.0,232.35,793.33,-120.65
0.0,200.0,32.0,702.3,158.18,-4.8426,0.0,83.612,618.34,-110.46
2.0,197.0,32.0,956.35,291.47,-0.62903,0.0,69.653,884.35,-110.96
0.0,44.0,29.0,535.71,102.51,-4.7485,0.0,182.42,351.85,-107.46
0.0,44.0,29.0,471.38,81.337,-4.9107,0.0,64.836,405.22,-106.46
0.0,319.0,32.0,1816.2,16.439,-0.70975,0.0,544.75,1270.8,-127.15
6.0,299.0,35.0,154.05,330.44,-12.268,1.0,0.0,153.93,-82.774
0.0,42.0,29.0,1202.6,213.23,-1.5004,0.0,468.92,732.49,-107.65
0.0,282.0,29.0,862.71,272.33,-0.83011,0.0,224.42,635.85,-120.59
1.0,297.0,29.0,1281.0,24.785,-1.1851,0.0,784.04,496.09,-127.09
0.0,319.0,32.0,253.97,258.65,-7.2924,0.0,17.467,235.8,-92.836
0.0,314.3,32.0,1072.5,155.9,-2.5892,0.0,43.469,1028.4,-96.274
0.0,42.0,29.0,1011.3,181.3,-2.4631,0.0,311.25,699.85,-104.84
0.0,314.0,28.0,386.7,22.985,-5.3921,0.0,142.07,244.4,-97.149
0.0,183.0,32.0,1256.4,86.441,-2.3927,0.0,380.8,872.05,-110.02
0.0,208.0,35.0,549.71,326.05,-2.5519,0.0,92.061,457.13,-100.84
2.0,197.0,32.0,760.85,351.76,-2.2204,0.0,183.3,577.39,-102.77
0.0,42.0,29.0,658.44,303.98,-1.2616,1.0,0.0,657.15,-106.4
0.0,68.0,34.0,1421.4,38.975,-1.8738,0.0,40.252,1379.3,-115.77
0.0,57.0,37.0,773.59,23.947,-2.8491,0.0,216.59,556.51,-119.34
0.0,179.0,32.0,1054.5,210.99,-1.6567,0.0,197.21,856.37,-117.96
0.0,319.0,32.0,809.11,75.689,-3.2892,0.0,141.67,665.25,-108.4
0.0,306.0,32.0,1215.8,147.29,-3.3187,0.0,26.685,1188.0,-98.336
0.0,44.0,29.0,250.8,318.56,-5.353,1.0,0.0,250.48,-84.086
0.0,314.0,28.0,1326.3,326.03,-0.1944,0.0,326.23,998.81,-124.84
0.0,309.0,32.0,1157.8,323.36,-0.12372,0.0,181.89,974.68,-122.21
0.0,306.0,32.0,1375.8,221.02,-1.4365,0.0,72.131,1301.8,-117.71
0.0,208.0,35.0,307.42,160.62,-6.9549,0.0,93.521,213.76,-96.274
0.0,306.0,32.0,900.83,219.01,-2.7646,0.0,271.6,628.08,-119.84
0.0,175.0,29.0,292.86,111.22,-8.4488,1.0,0.0,292.14,-88.774
0.0,175.0,29.0,507.23,198.51,-3.8911,0.0,185.06,321.93,-115.65
0.0,72.0,35.0,350.14,51.494,-5.7893,0.0,14.472,335.02,-95.086
0.0,72.0,35.0,1620.9,335.93,0.15907,0.0,136.4,1483.6,-102.52
0.0,58.0,28.0,1038.8,307.33,-0.68939,1.0,0.0,1037.0,-107.4
0.0,58.0,28.0,1310.6,306.69,-0.19672,0.0,183.25,1124.9,-111.02
0.0,310.0,32.0,694.03,57.295,-3.2574,0.0,200.48,492.09,-101.71
0.0,200.0,32.0,914.89,250.99,-1.9719,0.0,164.27,748.26,-110.02
1.0,297.0,29.0,1180.6,73.668,-2.5461,0.0,433.82,743.69,-112.9
0.0,152.0,29.0,1624.3,223.2,-1.0757,0.0,461.76,1160.2,-126.65
0.0,310.0,32.0,1119.1,322.52,-0.53757,0.0,340.0,777.83,-124.59
2.0,180.0,28.0,779.01,229.69,-2.389,0.0,195.15,582.48,-124.21
0.0,183.0,32.0,784.46,23.755,-2.5182,0.0,57.07,726.89,-86.774
2.0,197.0,32.0,498.5,29.702,-3.7302,0.0,85.473,412.59,-86.274
0.0,310.0,32.0,650.3,312.82,-1.7176,0.0,97.991,551.3,-102.96
0.0,200.0,32.0,1795.3,193.59,-1.9938,0.0,11.287,1783.4,-106.65
0.0,309.0,32.0,967.57,16.019,-2.2195,0.0,171.18,796.0,-123.84
0.0,58.0,32.0,898.49,30.647,-2.1989,0.0,251.91,645.78,-113.65
0.0,319.0,32.0,1027.1,59.39,-2.6478,0.0,370.7,654.18,-118.09
0.0,200.0,32.0,1639.2,176.43,-2.3929,0.0,106.59,1532.3,-119.59
0.0,208.0,35.0,382.14,105.64,-6.0497,0.0,124.65,256.49,-103.96
0.0,319.0,32.0,430.73,130.2,-6.0301,0.0,186.36,243.64,-90.086
0.0,201.0,35.0,1123.5,1.6832,-1.5551,0.0,282.19,841.11,-104.77
0.0,310.0,32.0,1040.6,23.264,-1.7339,0.0,316.08,723.88,-130.9
